purePeriodic-15            (9806.967499999999, 178.70250000000001)  (35.20283333333331, 7033.857499999994)    (173.97400000000002, 7865.644333333331)    (433.10116666666687, 8061.590166666663)   (1195.3456666666664, 7655.884999999995)   (2049.9858333333323, 6836.929499999995)   (3226.3636666666653, 5530.765666666661)   (-59.60300000000002, 3928.802999999997)    (4069.9645, 4552.3991666666625)           (460.8596666666671, 7568.41666666666)      (807.896666666667, 7666.057333333326)     (1624.9278333333316, 7181.780499999992)   (2391.561499999999, 6445.8678333333255)   (3193.113499999998, 5571.88716666666)     (3852.543833333333, 4818.5358333333315)   (398.0739999999997, 7972.021666666666)     (636.6531666666666, 7750.911499999999)     (908.259, 7464.271333333334)               (1147.5213333333336, 7194.110666666667)    (1420.59, 6895.314333333332)               (154.9195, 8059.922833333334)              (-36.840000000000025, 7108.273999999997)    (913.9461666666666, 7841.5154999999995)   (1404.7115, 7333.649166666667)             (1915.7108333333335, 6773.362833333334)   (2396.1855, 6229.3005)                     (2849.570666666667, 5732.433666666666)     (412.92166666666645, 8154.972000000001)    (-36.20500000000003, 7107.911999999996)    (1393.0693333333331, 7512.952)             (2138.4086666666662, 6711.825999999999)    (2800.9408333333336, 5974.6224999999995)  (3390.091833333333, 5323.886833333334)    (3991.8520000000003, 4675.872333333334)   (611.2098333333333, 8116.479833333333)    (-10.12500000000003, 7079.724999999993)   (2490.0391666666574, 5478.311499999958)    (3210.7028333333283, 5021.503166666643)   (5993.498666666654, 1520.5159999999958)   (6632.457333333322, 849.7603333333343)    (6881.006166666654, 709.4565000000026)    (-99.02149999999999, 3968.2215000000006)   (6937.372166666668, 729.2041666666674)    (4479.059666666666, 3926.543333333331)
purePeriodic-17            (9780.627000000002, 203.64866666666666)  (31.77833333333335, 7052.684000000002)    (138.53199999999995, 7918.1349999999975)   (324.31816666666697, 8194.670166666661)   (886.7850000000007, 8022.449666666649)    (1558.4726666666634, 7432.21099999997)    (2374.8884999999937, 6576.990833333296)   (-54.625000000000014, 3939.4249999999975)  (3173.82766666666, 5678.987666666632)     (383.7288333333337, 7665.879833333327)     (663.2740000000007, 7838.578999999985)    (1328.7836666666644, 7538.902999999973)   (1946.185999999994, 6995.258999999965)    (2607.1929999999925, 6311.430999999965)   (3131.9308333333274, 5733.140499999967)   (349.67950000000053, 8191.28483333332)     (569.6621666666679, 8000.466166666649)     (784.7546666666678, 7778.642333333313)     (1023.7408333333333, 7514.533833333306)    (1266.4774999999984, 7245.241166666636)    (150.15933333333342, 8207.81066666666)     (-31.49699999999997, 7448.496999999993)     (811.826500000001, 8065.130166666644)     (1257.8093333333322, 7624.505333333308)    (1678.5456666666637, 7160.230999999974)   (2125.164666666661, 6663.1133333332955)    (2548.783833333328, 6188.965166666631)     (367.7855000000007, 8298.077166666659)     (-31.916999999999973, 7448.916999999994)   (1216.6356666666657, 7797.8739999999725)   (1879.9494999999972, 7099.791166666642)    (2512.144999999995, 6397.31133333331)     (3099.2123333333275, 5747.023333333298)   (3602.771333333331, 5186.520333333305)    (540.3119999999999, 8271.531666666657)    (-52.613000000000014, 7137.813000000001)  (2234.2954999999906, 5775.6634999999515)   (2739.840166666654, 5640.116833333283)    (5625.53616666664, 2010.9471666666477)    (6131.227999999963, 1543.2689999999952)   (6647.380333333287, 980.8280000000096)    (-87.50350000000002, 3972.3035000000004)   (6839.15299999995, 849.3530000000131)     (3878.691833333331, 4703.095499999975)
purePeriodic-20            (9741.616, 239.97666666666666)           (27.861000000000015, 7074.674999999993)   (111.98766666666666, 7963.482999999997)    (234.79666666666668, 8307.122333333331)   (634.3753333333336, 8321.029666666664)    (1053.5603333333333, 8032.245999999997)   (1611.9008333333325, 7500.181166666661)   (-47.63983333333333, 3950.138499999998)    (2078.1583333333333, 7019.220000000006)   (323.5035000000003, 7746.487166666661)     (516.1576666666671, 8014.448333333328)    (1030.8256666666666, 7894.470999999994)   (1508.0991666666657, 7531.0811666666605)  (1982.3839999999984, 7082.045666666659)   (2380.934166666667, 6672.419166666671)    (311.4173333333335, 8431.254666666666)     (477.32100000000025, 8302.310333333335)    (669.1480000000001, 8112.732666666666)     (859.4213333333332, 7903.449666666666)     (1043.4299999999998, 7702.635666666667)    (132.93266666666656, 8409.896666666667)    (-27.469999999999978, 7831.870000000008)    (686.219, 8344.866333333335)              (1078.9103333333333, 7965.584)             (1427.3973333333333, 7596.419666666666)   (1790.0639999999994, 7187.785666666668)    (2181.6723333333334, 6744.415333333334)    (319.70833333333354, 8435.684333333333)    (-26.164999999999974, 7830.565000000009)   (1020.5826666666666, 8127.504)             (1595.1343333333332, 7540.595333333333)    (2145.8060000000005, 6928.992999999999)   (2700.1023333333333, 6301.718333333334)   (3167.6200000000003, 5780.999333333334)   (445.4056666666669, 8398.844)             (-45.25850000000001, 7148.162499999994)   (1573.218833333327, 6475.025499999956)     (2420.6306666666587, 6031.862666666633)   (3713.117333333331, 4736.383666666654)    (5523.9454999999925, 2369.028166666661)   (6291.2479999999905, 1443.4816666666661)  (-74.23983333333334, 3976.7375)            (6485.573833333334, 1275.929166666667)    (3226.5031666666655, 5542.845499999994)
purePeriodic-4             (9944.620666666668, 49.10599999999999)   (1037.2700000000068, 5542.802666666693)   (4091.25233333334, 2834.116666666728)      (6095.539000000101, 879.5260000000468)    (7601.0840000001535, -48.03433333335323)  (8087.721500000121, -113.25650000001316)  (8375.05766666675, -105.91300000000929)   (-187.40833333333373, 3688.1349999999993)  (8538.840833333395, -89.06716666667398)   (4036.902833333338, 2899.1478333333926)    (5980.324333333429, 1018.9333333333852)   (7601.795333333488, -48.9046666666865)    (8083.196500000122, -111.96550000001326)  (8373.305333333417, -105.91266666667596)  (8537.273166666731, -88.72250000000734)   (1387.939333333342, 2932.2946666667235)    (2205.6590000000197, 2302.4240000000364)   (2954.9670000000315, 1730.364000000037)    (3558.9536666667036, 1348.753000000022)    (4091.3733333333703, 996.0560000000246)    (458.46999999999736, 3744.316333333363)    (-89.92233333333273, 5002.298333333313)     (2983.982666666679, 3002.4113333333826)   (4135.546000000019, 2099.554333333368)     (5057.620000000029, 1418.1703333333814)   (5703.124000000039, 1033.1723333333716)    (6238.26400000005, 711.4423333333609)      (1384.430333333342, 4463.10433333337)      (61.26566666666792, 5396.102999999977)     (4191.7593333333425, 2555.9323333333873)   (5422.407333333362, 1631.11000000005)      (6325.188333333383, 1009.8660000000302)   (6876.5253333333885, 712.5923333333496)   (7339.260666666734, 463.33133333333734)   (2195.0550000000026, 4386.8466666666955)  (4137.916833333323, 1910.766166666714)    (6826.381333333493, -755.372000000016)     (7109.153000000175, -430.9340000000236)   (7720.923000000161, -191.65066666668415)  (8101.348833333454, -133.9765000000129)   (8374.948333333417, -107.32633333334262)  (355.9131666666689, 3137.7155000000116)    (8541.969000000063, -90.00566666667393)   (8368.519000000084, -103.01166666667609)
purePeriodic-7             (9905.255166666666, 85.95416666666668)   (213.21950000000083, 6691.325833333323)   (1020.119166666664, 6773.459166666622)     (2533.2023333333236, 5460.757666666596)   (5652.695166666644, 2066.7918333333223)   (6733.662166666592, 1026.8048333333595)   (7350.575333333239, 554.6353333333519)    (-145.52033333333347, 3863.9559999999883)  (7698.2149999998965, 356.1863333333462)   (1613.57349999999, 6120.116499999937)      (2881.1328333333245, 5055.825833333263)   (5391.83066666665, 2384.134333333316)     (6659.846333333263, 1113.660333333359)    (7346.670666666572, 567.2646666666852)    (7689.683333333229, 363.4363333333463)    (804.7415000000019, 5823.515166666601)     (1347.0288333333267, 5270.45349999993)     (1844.9931666666562, 4772.822499999921)    (2351.463333333319, 4269.682333333243)     (2778.7488333333213, 3858.5344999999134)   (263.686500000002, 6349.638833333298)      (-41.79199999999991, 6355.055000000022)     (1853.2811666666535, 5627.119499999906)   (2802.109499999986, 4646.117833333267)     (3603.912333333327, 3849.3523333332805)   (4297.575666666664, 3186.817666666626)     (4919.638999999999, 2631.1189999999733)    (811.0508333333335, 6697.624499999939)     (27.966333333332763, 6506.396000000025)    (2795.250999999986, 5034.013333333246)     (3947.6189999999924, 3870.2703333332975)   (4913.323166666667, 2940.0284999999913)   (5633.652499999993, 2306.895833333329)    (6166.266999999982, 1869.1299999999956)   (1322.5691666666569, 6574.960499999917)   (2910.0668333333347, 3871.670833333268)   (6312.954499999918, 14.438833333331521)    (6758.474166666559, -96.46216666664208)   (7136.174166666543, 82.65550000002072)    (7409.087999999876, 151.81900000001588)   (7654.163166666548, 174.33850000001127)   (-178.39583333333343, 3896.3554999999915)  (7841.744499999885, 177.62150000000787)   (7459.727999999896, 418.2006666666831)
purePeriodicDecept-0.1_13  (9538.741383333334, 1.2032500000000002)  (7426.227015787329, -2289.6297163713834)  (8170.777366092951, -1491.5042664744196)   (8507.750366239843, -1106.3731998571598)  (8855.063783044494, -744.4935832368193)   (8978.704583100287, -600.7793832555305)   (9069.727933133912, -511.2965999334527)   (4832.206047485264, -4523.922346218572)    (9115.566449822087, -456.28698327398234)  (8172.381749426286, -1491.3928498077523)   (8501.767132906505, -1106.3271665238262)  (8848.129149711163, -744.7608165701535)   (8972.530583100288, -600.6666165888633)   (9067.419783133913, -511.2783832667859)   (9117.270566488753, -456.21966660731573)  (-767.6603666672221, -6801.280499998093)   (-778.2434000002054, -6809.415566665211)   (-773.4615500000996, -6804.829249998608)   (-781.8236000002482, -6811.356833331805)   (-776.6944000002757, -6807.51203333171)    (-769.9611000001975, -6804.280633331849)   (-434.43990000228615, -6106.915899991413)   (594.5000333348196, -5593.691099993057)   (583.7920500014766, -5597.98278332643)     (595.286183335235, -5593.08344999351)     (594.1905166678655, -5593.491516659459)    (590.5968500013333, -5596.174883326206)    (594.75978333481, -5592.496283326386)      (375.7855999966215, -5414.534733320563)    (2587.105500000404, -4553.8341666625265)   (2576.860283333206, -4559.050583328397)    (2583.6159833337338, -4557.790449995811)  (2588.24115000011, -4555.590516662195)    (2592.241283333558, -4553.804583328976)   (2590.452283333245, -4552.298816661908)   (7412.491699120661, -2289.6073663713823)  (8152.0549160929495, -1491.4310164744193)  (8510.229399573174, -1106.3508998571597)  (8852.815983044495, -744.5312165701527)   (8977.983566433622, -600.7451999221971)   (9070.155116467247, -511.31794993345267)  (4897.370764151929, -4523.80506288524)     (9114.931299822085, -456.2741999406491)   (9065.724183133912, -511.2863499334525)
purePeriodicDecept-0.1_27  (9774.490916666666, 1.2209166666666667)  (7639.351215787327, -2289.730649704717)   (8356.241582759616, -1491.6636831410863)   (8721.987449573175, -1106.3637165238265)  (9066.53904971116, -745.2610165701553)    (9200.600599766953, -600.719799922197)    (9287.607383133914, -511.33421660011925)  (5072.2320808186, -4523.945212885238)      (9338.646699822084, -456.2983999406491)   (8353.635066092951, -1491.6506331410865)   (8713.987132906508, -1106.354133190493)   (9061.975133044494, -745.1615665701553)   (9206.791666433623, -600.7202999221969)   (9289.807349800582, -511.34694993345266)  (9337.597149822086, -456.24621660731566)  (49.311966667250736, -6319.497733328408)   (42.012850000694634, -6324.147616662001)   (53.871350000300616, -6319.0467833281355)  (51.21048333400667, -6319.198649995194)    (52.63245000044063, -6317.717949994904)    (54.136450000678224, -6317.052816661821)   (-427.78086666898764, -6104.327533324702)   (2613.434766667572, -4811.850999994947)   (2616.7390000005416, -4811.640466661186)   (2604.8496000004607, -4814.102833327806)  (2608.1471166673014, -4815.369949994564)   (2621.306433334057, -4810.415999994742)    (2608.455066667179, -4814.34956666125)     (370.0191833301409, -5416.0531833207115)   (5034.095016667146, -3603.516883333001)    (5033.346650000271, -3603.6188499997043)   (5036.96358333366, -3601.58084999957)     (5036.402350000592, -3601.9753499999324)  (5034.528833334158, -3603.6732000000907)  (5035.560366667075, -3603.094599999712)   (7587.69636578733, -2289.5658330380493)   (8360.636232759618, -1491.6236331410862)   (8723.67761623984, -1106.3778831904933)   (9066.340266377829, -745.2462999034888)   (9197.823499766955, -600.7080999221969)   (9283.49004980058, -511.2786166001192)    (5007.151247485264, -4524.115379551905)    (9338.28828315542, -456.2403166073157)    (9285.759083133913, -511.3210832667859)
purePeriodicDecept-0.1_35  (9824.825416666665, 1.2438833333333335)  (7661.2853991206675, -2289.455866371382)  (8384.694682759615, -1491.616949807753)    (8770.610149573175, -1106.370016523826)   (9113.502049711162, -745.2393499034886)   (9249.228616433622, -600.7792499221972)   (9338.03514980058, -511.29111660011927)   (5073.8825474852665, -4524.331046218572)   (9382.188666488753, -456.2627666073157)   (8392.084449426284, -1491.6517498077528)   (8770.173966239841, -1106.3406998571597)  (9113.629666377828, -745.191233236822)    (9246.02518310029, -600.751849922197)     (9338.593516467248, -511.3090832667859)   (9381.827799822086, -456.26496660731567)  (480.6928500009549, -6093.445849993481)    (460.22176666769064, -6108.555433327036)   (484.1353500013271, -6094.656616660581)    (473.02723333434614, -6098.9363999936495)  (480.58741666779594, -6096.430983327106)   (479.8889666676926, -6095.147199993622)    (-432.60683333554476, -6107.097833324886)   (3447.4330999998324, -4491.546333330029)  (3434.130800000129, -4494.831366663622)    (3446.8355833334494, -4493.988916663662)  (3439.1228333333297, -4494.677166663584)   (3438.9382499995336, -4497.83274999635)    (3439.8707666668256, -4494.53739999709)    (367.0772166627469, -5417.113216653307)    (5826.977916668405, -3223.920683334867)    (5830.1492833346, -3221.7093833345125)     (5828.245400001525, -3223.2245000014996)  (5836.633266668272, -3218.808800001452)   (5830.161333334617, -3221.688066667839)   (5839.990433334567, -3220.26460000125)    (7620.922315787336, -2289.3459163713824)  (8395.511416092948, -1491.5942831410862)   (8772.818582906508, -1106.378683190493)   (9107.194749711161, -745.2245165701553)   (9249.30673310029, -600.7356332555305)    (9338.69744980058, -511.3319166001192)    (5024.115964151871, -4516.051496218557)    (9385.134666488753, -456.273999940649)    (9339.835433133912, -511.307033266786)
purePeriodicDecept-11_27   (9709.813, 141.4673333333333)            (70.3871666666667, 6947.953499999998)     (351.03816666666705, 7628.337166666664)    (745.4854999999986, 7669.979833333326)    (1717.9544999999937, 6999.873499999973)   (2596.409666666669, 6124.977999999973)    (3436.661833333338, 5200.741833333308)    (-88.03316666666672, 3908.4864999999972)   (4072.1358333333355, 4477.939833333304)   (734.141166666666, 7228.417833333324)      (1249.2299999999952, 7129.4806666666445)  (2311.4596666666653, 6330.584999999967)   (3136.711500000007, 5495.581166666638)    (3878.326166666673, 4672.682166666636)    (4475.876, 3987.5526666666306)            (238.53100000000038, 7639.0103333333245)   (249.02700000000036, 7646.913999999991)    (243.21316666666704, 7656.701833333324)    (245.69083333333373, 7654.247166666659)    (247.96900000000042, 7651.836666666657)    (173.9070000000003, 7545.693666666661)     (-49.50200000000003, 6054.1020000000035)    (892.1491666666655, 7560.270166666652)    (914.532333333332, 7557.310999999984)      (919.3548333333321, 7554.8558333333185)   (917.9449999999986, 7556.00766666665)      (922.5686666666652, 7553.377333333317)     (578.5781666666664, 7697.071833333324)     (-49.385000000000026, 6053.985000000003)   (1679.9308333333277, 6979.513166666639)    (1742.0419999999947, 6928.294999999973)    (1748.7214999999946, 6923.924833333305)   (1747.0591666666612, 6927.472166666639)   (1757.7163333333276, 6914.561333333306)   (1042.0306666666638, 7473.50666666665)    (65.89733333333339, 6952.557999999999)    (403.3488333333336, 7574.982499999996)     (875.5489999999978, 7535.774333333322)    (2012.0421666666623, 6669.92149999997)    (2908.618166666672, 5763.5041666666375)   (3722.406500000006, 4861.483833333305)    (-135.15650000000002, 3955.7565000000004)  (4325.690666666669, 4174.472999999966)    (4877.191833333325, 3356.3211666666284)
purePeriodicDecept-11_35   (9740.870666666666, 138.4093333333333)   (71.18766666666671, 6947.213999999999)    (348.5916666666671, 7630.900999999996)     (762.7094999999986, 7650.186833333326)    (1827.4519999999945, 6869.960999999974)   (2775.340333333337, 5906.007333333308)    (3685.5753333333378, 4894.021666666641)   (-88.21166666666672, 3908.665999999997)    (4374.12, 4109.233333333302)              (740.0523333333325, 7221.11499999999)      (1273.314666666662, 7098.863666666644)    (2412.3120000000013, 6203.914333333301)   (3313.5846666666735, 5271.821666666639)   (4118.62966666667, 4375.684999999969)     (4709.825166666666, 3700.753499999962)    (308.96716666666725, 7563.458499999992)    (322.64900000000057, 7568.084666666656)    (328.9368333333339, 7565.346499999991)     (324.6143333333339, 7569.830333333323)     (322.42683333333383, 7571.767833333322)    (191.066666666667, 7512.2883333333275)     (-47.98900000000003, 6052.589000000003)     (1055.3718333333313, 7371.932833333315)   (1101.1086666666645, 7347.030333333314)    (1097.3606666666644, 7356.488333333314)   (1107.5023333333309, 7344.274666666648)    (1109.2781666666644, 7341.410833333315)    (539.5924999999999, 7713.781833333325)     (-50.503500000000045, 6055.103500000003)   (1952.1216666666623, 6661.124666666639)    (2061.708499999996, 6559.067166666639)     (2063.2948333333297, 6561.751499999974)   (2070.9951666666625, 6550.974499999973)   (2062.224166666663, 6563.909499999973)    (865.3729999999982, 7634.097666666653)    (87.1303333333334, 6930.963999999999)     (467.42883333333344, 7507.621166666662)    (973.9076666666638, 7427.167999999985)    (2226.503166666665, 6413.90549999997)     (3272.044666666673, 5316.307666666638)    (4093.526500000004, 4402.942166666636)    (-135.33050000000003, 3955.930500000001)   (4692.262499999999, 3720.525499999963)    (5095.157833333319, 3090.1708333332945)
purePeriodicDecept-17_1    (9626.873, 226.5079999999999)            (32.37600000000001, 7052.050000000001)    (133.52016666666663, 7923.671499999998)    (298.00800000000027, 8223.745333333329)   (686.5366666666677, 8252.26666666665)     (1023.7066666666668, 8057.8596666666435)  (1361.1699999999973, 7788.341666666635)   (-54.0995, 3938.8994999999977)             (1655.1734999999953, 7515.343166666632)   (371.2728333333336, 7680.184499999993)     (614.3085000000007, 7896.193499999986)    (1157.0653333333323, 7748.662999999976)   (1552.915166666662, 7481.876499999968)    (1967.6283333333258, 7111.3379999999615)  (2262.1631666666576, 6830.975166666627)   (158.23233333333334, 8414.161666666654)    (164.13, 8460.995666666659)                (164.935, 8474.714333333324)               (164.19900000000004, 8479.772333333325)    (164.6416666666667, 8480.408666666657)     (113.98750000000005, 8257.380499999996)    (-32.25099999999997, 7449.250999999994)     (542.8848333333347, 8399.063499999982)    (593.9633333333347, 8411.67499999998)      (600.0506666666679, 8423.37499999998)     (609.3840000000014, 8418.38099999998)      (602.3645000000014, 8426.78183333331)      (365.920833333334, 8320.19316666666)       (-30.06899999999997, 7447.068999999993)    (1011.1468333333337, 8078.712833333304)    (1130.791833333333, 8019.504166666637)     (1157.0534999999988, 8009.454833333302)   (1179.2226666666656, 7990.755666666636)   (1178.014999999999, 7993.3763333333)      (612.578833333333, 8219.654833333323)     (-52.180500000000016, 7137.380500000001)  (91.28116666666665, 7966.828499999997)     (249.84866666666682, 8273.670999999995)   (664.7395000000012, 8275.82383333332)     (996.7616666666669, 8090.42133333331)     (1360.905666666664, 7790.148666666635)    (-88.01, 3972.81)                          (1668.3449999999948, 7503.364999999965)   (2893.4493333333244, 5971.753333333297)
purePeriodicDecept-17_13   (9623.501333333334, 229.91933333333324)  (34.15633333333335, 7050.198000000001)    (137.2905, 7919.799499999998)              (299.5201666666669, 8222.019833333326)    (683.0088333333345, 8254.741833333317)    (1050.8311666666666, 8027.141499999977)   (1397.9849999999972, 7743.2666666666355)  (-54.69600000000001, 3939.495999999997)    (1680.8143333333287, 7483.294666666633)   (374.85833333333375, 7676.593999999994)    (623.9761666666675, 7885.869166666655)    (1152.8078333333326, 7753.821833333308)   (1557.2879999999952, 7474.208666666633)   (1961.4664999999927, 7117.393166666628)   (2262.088499999991, 6828.047166666626)    (149.74749999999995, 8423.378833333325)    (164.92033333333333, 8459.993999999992)    (168.05700000000002, 8470.790333333325)    (167.48516666666671, 8476.090166666656)    (168.08233333333337, 8476.546666666656)    (113.28483333333337, 8257.34083333333)     (-31.81699999999997, 7448.816999999994)     (536.5438333333344, 8405.543833333315)    (586.1000000000013, 8418.864666666648)     (601.2505000000012, 8421.82549999998)     (614.4383333333346, 8412.432333333312)     (604.881166666668, 8423.51149999998)       (359.39133333333393, 8327.834333333325)    (-32.93999999999997, 7449.939999999993)    (1001.8408333333339, 8091.946499999972)    (1139.2178333333331, 8009.769166666637)    (1166.7611666666658, 7999.9484999999695)  (1161.469166666666, 8010.031166666635)    (1165.5468333333329, 8006.756166666635)   (613.525333333333, 8218.843999999988)     (-53.151, 7138.351000000001)              (93.69433333333333, 7964.354999999999)     (254.24816666666683, 8268.889833333327)   (675.3453333333345, 8263.32666666665)     (1013.5203333333336, 8071.501666666643)   (1386.1584999999973, 7760.057833333302)   (-87.28750000000001, 3972.087500000001)    (1676.094499999995, 7494.555499999965)    (2883.0688333333255, 5983.28916666663)
purePeriodicDecept-17_27   (9638.195, 222.59233333333327)           (34.71916666666668, 7049.653500000001)    (139.13250000000002, 7917.4964999999975)   (319.305666666667, 8200.55566666666)      (745.0773333333345, 8184.562999999984)    (1118.9894999999995, 7945.670166666643)   (1512.3208333333293, 7607.771499999968)   (-53.90450000000001, 3938.704499999997)    (1850.7351666666611, 7277.646833333299)   (377.2138333333337, 7673.469833333327)     (643.6206666666674, 7863.129666666654)    (1192.9774999999986, 7703.801499999975)   (1657.3651666666613, 7353.920833333299)   (2100.7928333333257, 6947.173166666627)   (2453.497666666658, 6588.118666666626)    (221.2633333333335, 8347.069666666655)     (235.6530000000002, 8385.910999999991)     (238.97183333333354, 8397.929166666656)    (241.49508333333355, 8398.70208333332)     (246.1612500000002, 8394.855416666658)     (145.87675438596497, 8213.436578947365)    (-32.01499999999997, 7449.014999999993)     (690.7270833333348, 8235.52824999998)     (763.8558333333347, 8226.060833333311)     (787.5666666666681, 8217.659999999976)    (784.6520000000016, 8225.10366666664)      (793.0155000000016, 8217.135166666641)     (369.16466666666724, 8300.488333333325)    (-31.956999999999972, 7448.956999999995)   (1236.6546666666652, 7824.229333333302)    (1422.9413333333305, 7685.957666666634)    (1473.99033333333, 7646.621999999965)     (1474.2944999999966, 7651.691499999965)   (1485.46433333333, 7640.207333333298)     (554.7331666666665, 8259.20516666666)     (-53.1655, 7138.365500000002)             (114.07633333333334, 7943.339999999998)    (304.4460000000003, 8216.461999999994)    (781.099000000001, 8149.341333333314)     (1206.2458333333323, 7852.537833333306)   (1659.7546666666622, 7442.250666666631)   (-88.14200000000001, 3972.9420000000005)   (1996.0778333333265, 7116.262499999962)   (3119.878666666659, 5678.384333333297)
purePeriodicDecept-17_35   (9677.349666666663, 216.37599999999998)  (36.05566666666669, 7048.272000000002)    (140.25866666666664, 7916.572999999998)    (320.2783333333336, 8198.835333333327)    (772.476500000001, 8151.563833333316)     (1191.9088333333325, 7858.818833333308)   (1645.466333333329, 7447.8913333333)      (-53.828500000000005, 3938.628499999997)   (2041.9121666666604, 7045.288166666632)   (385.131666666667, 7664.439999999993)      (649.0786666666675, 7856.527333333321)    (1236.9264999999982, 7650.889833333308)   (1735.4836666666608, 7258.939999999965)   (2223.180666666659, 6794.206333333295)    (2582.920166666658, 6427.932833333294)    (273.4343333333337, 8288.614666666655)     (305.9186666666671, 8311.302999999987)     (313.7641666666671, 8318.397499999986)     (309.6823333333338, 8327.326666666653)     (310.84150000000045, 8327.104499999987)    (149.95850000000007, 8208.700499999995)    (-31.30499999999997, 7448.304999999993)     (798.5823333333348, 8111.078999999977)    (925.9376666666675, 8040.323999999974)     (964.949333333334, 8020.281999999973)     (975.8171666666673, 8012.088833333306)     (967.7916666666672, 8022.805333333305)     (356.79616666666726, 8311.38416666666)     (-31.358999999999973, 7448.358999999993)   (1389.055833333331, 7642.216166666634)     (1696.0781666666626, 7368.843499999964)    (1795.9183333333278, 7271.953999999962)   (1789.0314999999948, 7284.033499999961)   (1807.339833333328, 7268.190166666627)    (537.7796666666666, 8275.383333333326)    (-53.566500000000005, 7138.766500000002)  (134.18200000000002, 7922.792999999997)    (358.13200000000046, 8160.205999999992)   (895.4161666666673, 8022.021833333315)    (1371.7281666666636, 7663.124833333304)   (1882.7388333333272, 7181.438833333297)   (-87.6455, 3972.4455)                      (2274.293999999992, 6783.0749999999625)   (3265.145833333327, 5493.351166666633)
purePeriodicDecept-17_5    (9625.753833333336, 228.78883333333326)  (34.23266666666669, 7050.149000000002)    (136.32766666666663, 7920.686999999996)    (306.1855000000003, 8214.869833333327)    (691.4558333333343, 8247.270499999982)    (1031.9381666666668, 8049.7324999999755)  (1372.3408333333305, 7775.382166666635)   (-53.52300000000001, 3938.3229999999976)   (1662.5406666666618, 7507.481999999966)   (374.0365000000004, 7677.1678333333275)    (624.638333333334, 7885.326333333321)     (1176.8901666666654, 7729.019499999974)   (1573.9511666666617, 7456.501499999967)   (1945.9104999999927, 7137.823499999962)   (2266.678499999991, 6823.363166666627)    (148.52833333333328, 8425.02499999999)     (162.152, 8463.146333333323)               (165.59300000000002, 8473.824333333323)    (169.54616666666672, 8473.89849999999)     (166.78883333333334, 8477.757833333324)    (118.30500000000005, 8253.632666666661)    (-31.56799999999997, 7448.567999999994)     (537.3281666666678, 8402.990166666646)    (593.327666666668, 8412.121333333314)      (610.265666666668, 8412.062666666645)     (610.7273333333346, 8416.043333333311)     (613.8100000000014, 8414.263666666646)     (361.6510000000007, 8326.469333333327)     (-31.48799999999997, 7448.487999999993)    (1020.3008333333337, 8068.149166666638)    (1136.6826666666661, 8014.579999999971)    (1167.732166666666, 7997.298499999969)    (1165.7904999999994, 8006.065499999969)   (1164.4421666666656, 8006.249166666636)   (614.6849999999996, 8217.756666666653)    (-53.600500000000004, 7138.800500000002)  (93.00333333333329, 7964.986999999998)     (255.33216666666686, 8267.894499999993)   (666.3116666666677, 8275.149333333316)    (1002.9845000000003, 8082.949166666644)   (1358.135666666664, 7791.598666666635)    (-87.58200000000001, 3972.382)             (1676.1236666666618, 7492.981999999964)   (2866.037333333324, 6007.258999999964)
purePeriodicDecept-20_1    (9596.62666666667, 271.64)               (25.76416666666668, 7076.772499999994)    (110.08699999999999, 7965.520999999999)    (229.77850000000004, 8313.058499999997)   (524.4800000000001, 8444.515666666666)    (790.2605000000001, 8334.752166666663)    (1065.1443333333334, 8141.240666666664)   (-48.31433333333333, 3950.811999999998)    (1284.5699999999995, 7960.320000000008)   (305.01900000000035, 7766.479999999994)    (486.163166666667, 8048.903499999995)     (922.5960000000002, 8024.050333333326)    (1256.2869999999994, 7833.318999999994)   (1576.6078333333323, 7582.086499999993)   (1830.9314999999988, 7358.43583333334)    (159.02599999999998, 8609.611333333334)    (181.2243333333334, 8640.542333333335)     (178.7496666666667, 8661.44333333333)      (186.57433333333336, 8659.259333333335)    (188.53000000000006, 8659.965000000007)    (121.41133333333326, 8433.728333333336)    (-27.489999999999974, 7831.8900000000085)   (529.646666666667, 8542.953666666665)     (601.3280000000001, 8536.216666666669)     (608.9276666666668, 8552.765333333336)    (637.3126666666667, 8529.258999999995)     (624.412, 8545.31933333333)                (338.8090000000002, 8437.327333333335)     (-27.764999999999972, 7832.165000000008)   (965.7429999999996, 8229.051333333333)     (1118.2499999999993, 8138.148)             (1168.6099999999994, 8104.87633333333)    (1174.116333333333, 8106.598000000003)    (1184.8836666666662, 8098.367000000007)   (538.2093333333337, 8323.887333333336)    (-44.96266666666668, 7147.8649999999925)  (39.005166666666646, 8037.828499999999)    (181.4465, 8362.89783333333)              (484.3656666666668, 8487.93333333333)     (761.1056666666667, 8368.02333333333)     (1037.4830000000002, 8172.902333333331)   (-74.70816666666667, 3977.2015000000006)   (1258.542499999999, 7993.037500000009)    (2439.7974999999988, 6551.172833333323)
